baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,direction
46.07309200503917,-1.1414348770106273,0.24915460617936086,-4.581231286524696,4.622462752895001e-06,0.008860105481611494,ANGPT1,up_in_healthy
102.75023083026095,1.1966022193336383,0.2992958441706994,3.998058251190325,6.38642363043476e-05,0.03766516151887946,C1QA,up_in_disease
44.04692981694549,1.7763033630853113,0.43249220166346664,4.107133854097787,4.005990989024409e-05,0.03412659212538905,C1QB,up_in_disease
79.49464691777288,-2.962172175143779,0.732283084764663,-4.045118939345356,5.2296566293463276e-05,0.03521735913361858,C4BPA,up_in_healthy
133.3368938281347,1.4591100801481025,0.288250451672071,5.061952450322831,4.14984537857589e-07,0.001272674580701654,CASP5,up_in_disease
65.46363016778551,-0.7379363196322051,0.17770735540700403,-4.152536725011218,3.288099652132995e-05,0.03301993410373543,CCDC170,up_in_healthy
256.0799649902731,-0.9191180224001447,0.20278438152016556,-4.532489215934731,5.829265298229916e-06,0.009931772675895281,CDK5R1,up_in_healthy
37.386858837869184,-1.238469380020103,0.3174121346107976,-3.9017707421257906,9.549157686502616e-05,0.0473288567658542,COLGALT2,up_in_healthy
878.272852843618,0.7816374111073471,0.19334210904998092,4.04276861852834,5.282374201599239e-05,0.03521735913361858,CSRNP1,up_in_disease
14.985930005363281,-1.529391947785038,0.2880111236540122,-5.310183608124444,1.0951484872198642e-07,0.0005597668967676465,DDX43,up_in_healthy
136.94979946736476,-0.6102267970411986,0.13571884256149755,-4.496257008415688,6.916013358953801e-06,0.010605014884619759,DGKG,up_in_healthy
334.91056085809333,-0.8988421483614135,0.2023293322096333,-4.442470790296108,8.893170933865303e-06,0.011363990258324212,DTX4,up_in_healthy
630.6825637554064,1.3918412463953258,0.3241473352791165,4.293853735360312,1.7559818073798698e-05,0.020712480795663787,FCGR1A,up_in_disease
412.80488889588133,1.1664358649942819,0.28655117509955147,4.070602274058194,4.689174863868505e-05,0.03521735913361858,FCGR1B,up_in_disease
101.52748346873932,-0.942681766882228,0.24196717448305674,-3.8959076531607697,9.783166200637682e-05,0.0473288567658542,GPX3,up_in_healthy
7.177251021471462,-2.0268133373884387,0.45361396514966956,-4.468145809222812,7.890052009272876e-06,0.01099873250092639,HPD,up_in_healthy
40.20401916469702,-1.1990450204093124,0.3094562954299157,-3.874682913603439,0.00010676362532036716,0.049609497898863944,IGLV7-43,up_in_healthy
89.88429690548952,-1.542391663134218,0.28593015295310503,-5.394295240303611,6.879302469625299e-08,0.0005597668967676465,KRT72,up_in_healthy
18.5301248722678,-3.187470984749259,0.663612430316603,-4.803211692747448,1.56140652335706e-06,0.003420372518451022,SIGLEC12,up_in_healthy
1213.5910305364096,1.7565437944145863,0.3348614015165368,5.24558455068116,1.557875945500946e-07,0.0005972117437077876,SOCS3,up_in_disease
37.8572937683625,-1.527694459023292,0.3897101580606579,-3.9200786210594702,8.852008573271297e-05,0.0473288567658542,SPP1,up_in_healthy
14.466102106223255,-2.238250755791913,0.4503678609180089,-4.969827889649068,6.701235831678059e-07,0.001712612504049189,SYCP2L,up_in_healthy
33.217058614329886,-1.77627107515079,0.4426258957912963,-4.013030172975519,5.9944247558595104e-05,0.0367674036825399,TACSTD2,up_in_healthy
49.901248049680206,1.5528701476032227,0.3753216491514956,4.137438250934518,3.51204921185539e-05,0.03301993410373543,TMEM158,up_in_disease
52.11805202924627,0.8338588097146725,0.2108361542555029,3.9550086305603753,7.65318889713183e-05,0.043464443906896105,TRBV12-4,up_in_disease
